service_category,service_category_name,service_code,service_name,units,unit_type,calculation_type,valid_from,valid_until,notes
22,短期入所療養介護(老健),227803,ユ老短Ⅱ２・夜・欠,708,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227805,ユ老短Ⅱ３・欠,813,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227807,ユ老短Ⅱ３・夜・欠,789,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227809,ユ老短Ⅱ４・欠,869,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227811,ユ老短Ⅱ４・夜・欠,844,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227813,ユ老短Ⅱ５・欠,923,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227815,ユ老短Ⅱ５・夜・欠,895,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227821,経ユ老短Ⅱ１・欠,671,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227823,経ユ老短Ⅱ１・夜・欠,651,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227825,経ユ老短Ⅱ２・欠,730,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227827,経ユ老短Ⅱ２・夜・欠,708,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227829,経ユ老短Ⅱ３・欠,813,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227831,経ユ老短Ⅱ３・夜・欠,789,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227833,経ユ老短Ⅱ４・欠,869,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227835,経ユ老短Ⅱ４・夜・欠,844,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227837,経ユ老短Ⅱ５・欠,923,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227839,経ユ老短Ⅱ５・夜・欠,895,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227845,ユ老短Ⅲ１・欠,671,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227847,ユ老短Ⅲ１・夜・欠,651,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227849,ユ老短Ⅲ２・欠,726,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227851,ユ老短Ⅲ２・夜・欠,704,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227853,ユ老短Ⅲ３・欠,795,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227855,ユ老短Ⅲ３・夜・欠,771,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227857,ユ老短Ⅲ４・欠,849,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227859,ユ老短Ⅲ４・夜・欠,824,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227861,ユ老短Ⅲ５・欠,904,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227863,ユ老短Ⅲ５・夜・欠,876,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227869,経ユ老短Ⅲ１・欠,671,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227871,経ユ老短Ⅲ１・夜・欠,651,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227873,経ユ老短Ⅲ２・欠,726,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227875,経ユ老短Ⅲ２・夜・欠,704,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227877,経ユ老短Ⅲ３・欠,795,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227879,経ユ老短Ⅲ３・夜・欠,771,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227881,経ユ老短Ⅲ４・欠,849,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227883,経ユ老短Ⅲ４・夜・欠,824,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227885,経ユ老短Ⅲ５・欠,904,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227887,経ユ老短Ⅲ５・夜・欠,876,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229581,ユ老短Ⅳ１・欠,573,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229582,ユ老短Ⅳ１・夜・欠,555,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229583,ユ老短Ⅳ２・欠,606,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229584,ユ老短Ⅳ２・夜・欠,588,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229585,ユ老短Ⅳ３・欠,650,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229586,ユ老短Ⅳ３・夜・欠,631,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229587,ユ老短Ⅳ４・欠,688,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229588,ユ老短Ⅳ４・夜・欠,668,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229589,ユ老短Ⅳ５・欠,725,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229590,ユ老短Ⅳ５・夜・欠,703,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229591,経ユ老短Ⅳ１・欠,573,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229592,経ユ老短Ⅳ１・夜・欠,555,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229593,経ユ老短Ⅳ２・欠,606,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229594,経ユ老短Ⅳ２・夜・欠,588,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229595,経ユ老短Ⅳ３・欠,650,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229596,経ユ老短Ⅳ３・夜・欠,631,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229597,経ユ老短Ⅳ４・欠,688,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229598,経ユ老短Ⅳ４・夜・欠,668,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229599,経ユ老短Ⅳ５・欠,725,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),229600,経ユ老短Ⅳ５・夜・欠,703,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227105,ユ老短Ⅰⅰ１・欠・未,567,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227109,ユ老短Ⅰⅰ１・夜・欠・未,551,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227113,ユ老短Ⅰⅰ２・欠・未,599,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227117,ユ老短Ⅰⅰ２・夜・欠・未,582,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227121,ユ老短Ⅰⅰ３・欠・未,644,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227125,ユ老短Ⅰⅰ３・夜・欠・未,625,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227129,ユ老短Ⅰⅰ４・欠・未,681,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227133,ユ老短Ⅰⅰ４・夜・欠・未,661,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227137,ユ老短Ⅰⅰ５・欠・未,717,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227141,ユ老短Ⅰⅰ５・夜・欠・未,695,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229541,ユ老短Ⅰⅱ１・欠・未,615,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229542,ユ老短Ⅰⅱ１・夜・欠・未,597,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229543,ユ老短Ⅰⅱ２・欠・未,667,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229544,ユ老短Ⅰⅱ２・夜・欠・未,648,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229545,ユ老短Ⅰⅱ３・欠・未,712,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229546,ユ老短Ⅰⅱ３・夜・欠・未,691,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229547,ユ老短Ⅰⅱ４・欠・未,751,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229548,ユ老短Ⅰⅱ４・夜・欠・未,728,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229549,ユ老短Ⅰⅱ５・欠・未,792,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229550,ユ老短Ⅰⅱ５・夜・欠・未,767,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227153,経ユ老短Ⅰⅰ１・欠・未,567,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227157,経ユ老短Ⅰⅰ１・夜・欠・未,551,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227161,経ユ老短Ⅰⅰ２・欠・未,599,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227165,経ユ老短Ⅰⅰ２・夜・欠・未,582,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227169,経ユ老短Ⅰⅰ３・欠・未,644,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227173,経ユ老短Ⅰⅰ３・夜・欠・未,625,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227177,経ユ老短Ⅰⅰ４・欠・未,681,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227181,経ユ老短Ⅰⅰ４・夜・欠・未,661,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227185,経ユ老短Ⅰⅰ５・欠・未,717,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227189,経ユ老短Ⅰⅰ５・夜・欠・未,695,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229551,経ユ老短Ⅰⅱ１・欠・未,615,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229552,経ユ老短Ⅰⅱ１・夜・欠・未,597,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229553,経ユ老短Ⅰⅱ２・欠・未,667,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229554,経ユ老短Ⅰⅱ２・夜・欠・未,648,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229555,経ユ老短Ⅰⅱ３・欠・未,712,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229556,経ユ老短Ⅰⅱ３・夜・欠・未,691,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229557,経ユ老短Ⅰⅱ４・欠・未,751,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229558,経ユ老短Ⅰⅱ４・夜・欠・未,728,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229559,経ユ老短Ⅰⅱ５・欠・未,792,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),229560,経ユ老短Ⅰⅱ５・夜・欠・未,767,1日につき,基本,,,PDF p.220
22,短期入所療養介護(老健),227893,ユ老短Ⅱ１・欠・未,651,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227895,ユ老短Ⅱ１・夜・欠・未,631,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227897,ユ老短Ⅱ２・欠・未,708,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227899,ユ老短Ⅱ２・夜・欠・未,687,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227901,ユ老短Ⅱ３・欠・未,789,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227903,ユ老短Ⅱ３・夜・欠・未,765,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227905,ユ老短Ⅱ４・欠・未,843,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227907,ユ老短Ⅱ４・夜・欠・未,819,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227909,ユ老短Ⅱ５・欠・未,895,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227911,ユ老短Ⅱ５・夜・欠・未,868,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227917,経ユ老短Ⅱ１・欠・未,651,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227919,経ユ老短Ⅱ１・夜・欠・未,631,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227921,経ユ老短Ⅱ２・欠・未,708,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227923,経ユ老短Ⅱ２・夜・欠・未,687,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227925,経ユ老短Ⅱ３・欠・未,789,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227927,経ユ老短Ⅱ３・夜・欠・未,765,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227929,経ユ老短Ⅱ４・欠・未,843,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227931,経ユ老短Ⅱ４・夜・欠・未,819,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227933,経ユ老短Ⅱ５・欠・未,895,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227935,経ユ老短Ⅱ５・夜・欠・未,868,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227941,ユ老短Ⅲ１・欠・未,651,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227943,ユ老短Ⅲ１・夜・欠・未,631,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227945,ユ老短Ⅲ２・欠・未,704,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227947,ユ老短Ⅲ２・夜・欠・未,683,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227949,ユ老短Ⅲ３・欠・未,771,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227951,ユ老短Ⅲ３・夜・欠・未,748,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227953,ユ老短Ⅲ４・欠・未,824,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227955,ユ老短Ⅲ４・夜・欠・未,799,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227957,ユ老短Ⅲ５・欠・未,877,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227959,ユ老短Ⅲ５・夜・欠・未,850,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227965,経ユ老短Ⅲ１・欠・未,651,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227967,経ユ老短Ⅲ１・夜・欠・未,631,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227969,経ユ老短Ⅲ２・欠・未,704,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227971,経ユ老短Ⅲ２・夜・欠・未,683,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227973,経ユ老短Ⅲ３・欠・未,771,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227975,経ユ老短Ⅲ３・夜・欠・未,748,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227977,経ユ老短Ⅲ４・欠・未,824,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227979,経ユ老短Ⅲ４・夜・欠・未,799,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227981,経ユ老短Ⅲ５・欠・未,877,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),227983,経ユ老短Ⅲ５・夜・欠・未,850,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229601,ユ老短Ⅳ１・欠・未,556,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229602,ユ老短Ⅳ１・夜・欠・未,538,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229603,ユ老短Ⅳ２・欠・未,588,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229604,ユ老短Ⅳ２・夜・欠・未,570,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229605,ユ老短Ⅳ３・欠・未,631,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229606,ユ老短Ⅳ３・夜・欠・未,612,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229607,ユ老短Ⅳ４・欠・未,667,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229608,ユ老短Ⅳ４・夜・欠・未,648,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229609,ユ老短Ⅳ５・欠・未,703,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229610,ユ老短Ⅳ５・夜・欠・未,682,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229611,経ユ老短Ⅳ１・欠・未,556,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229612,経ユ老短Ⅳ１・夜・欠・未,538,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229613,経ユ老短Ⅳ２・欠・未,588,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229614,経ユ老短Ⅳ２・夜・欠・未,570,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229615,経ユ老短Ⅳ３・欠・未,631,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229616,経ユ老短Ⅳ３・夜・欠・未,612,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229617,経ユ老短Ⅳ４・欠・未,667,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229618,経ユ老短Ⅳ４・夜・欠・未,648,1日につき,基本,,,PDF p.221
22,短期入所療養介護(老健),229619,経ユ老短Ⅳ５・欠・未,703,1日につき,基本,,,PDF p.221
