124230,A6,6380,202606,999999,通所型独自サービス処遇改善加算Ⅳ1,83,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6381,202406,202503,通所型独自サービス処遇改善加算Ⅴ1,81,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6382,202406,202503,通所型独自サービス処遇改善加算Ⅴ2,76,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6383,202406,202503,通所型独自サービス処遇改善加算Ⅴ3,79,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6384,202406,202503,通所型独自サービス処遇改善加算Ⅴ4,74,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6385,202406,202503,通所型独自サービス処遇改善加算Ⅴ5,65,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6386,202406,202503,通所型独自サービス処遇改善加算Ⅴ6,63,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6387,202406,202503,通所型独自サービス処遇改善加算Ⅴ7,56,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6388,202406,202503,通所型独自サービス処遇改善加算Ⅴ8,69,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6389,202406,202503,通所型独自サービス処遇改善加算Ⅴ9,54,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6390,202406,202503,通所型独自サービス処遇改善加算Ⅴ10,45,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6391,202406,202503,通所型独自サービス処遇改善加算Ⅴ11,53,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6392,202406,202503,通所型独自サービス処遇改善加算Ⅴ12,43,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6393,202406,202503,通所型独自サービス処遇改善加算Ⅴ13,44,3,,,,,,,2,2,2,,,,,,1,20240601
